chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr9	92297015	+	hg38	213	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	NOL8	FALSE	-	FALSE	341	OMD	117228
chr9	96645719	+	hg38	5	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	AAED1	TRUE	-	FALSE	-0	XPA	1029188
chrX	101035752	-	hg38	184	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	TRMT2B	TRUE	-	FALSE	0	BTK	313693
chrX	111705394	-	hg38	1	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	ALG13	TRUE	+	FALSE	0	AMOT	1069481
chrX	12142656	-	hg38	25	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	FRMPD4	TRUE	+	FALSE	0	MID1	-1308965
chrX	124069924	-	hg38	460	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	STAG2	TRUE	+	FALSE	-0	STAG2	-0
chrX	19830585	-	hg38	105	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	SH3KBP1	TRUE	-	FALSE	0	EIF1AX	293931
chrX	47046478	-	hg38	3	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	JADE3	TRUE	+	FALSE	-0	CDK16	-171649
chrX	48732667	-	hg38	8	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	SUV39H1	FALSE	+	FALSE	23650	WAS	41239
chrX	72641014	-	hg38	52	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	PHKA1	TRUE	-	FALSE	-0	CXCR3	-1022496
chrX	72694951	-	hg38	38	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	PHKA1,PHKA1-AS1	TRUE	-,+	FALSE	0	CXCR3	-1076433
chrX	79974636	-	hg38	10	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	TBX22	FALSE	+	FALSE	-40118	TBX22	-40118
chrX	81331221	-	hg38	30	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	SH3BGRL	FALSE	+	FALSE	32673	BRWD3	-521486
chrX	40725667	+	hg38	1	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	MED14	TRUE	-	FALSE	0	BCOR	-548337
chrX	48553839	+	hg38	6	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	TBC1D25	TRUE	+	FALSE	-0	WAS	-129956
chrY	26425937	+	hg38	1	LF1_Top	xxx	GTSP5392	T-CELLS	1	1	0.19646365422396855	TTTY3	FALSE	+	FALSE	692548	P2RY8	-24888792
chr1	101262660	-	hg38	7	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	S1PR1	FALSE	+	FALSE	21139	COL11A1	1613805
chr1	101337333	-	hg38	4	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LINC01307	TRUE	+	FALSE	0	COL11A1	1539132
chr1	109603408	-	hg38	811	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	GNAT2	TRUE	-	TRUE	-0	GSTM1	-84386
chr1	117523329	-	hg38	35	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	MAN1A2	TRUE	+	TRUE	-0	VTCN1	-312368
chr1	12273483	-	hg38	168	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	VPS13D	TRUE	+	FALSE	0	TNFRSF1B	64262
chr1	155442674	-	hg38	58	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ASH1L	TRUE	-	FALSE	-0	THBS3	-234692
chr1	157614005	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	FCRL4	FALSE	-	FALSE	-15924	FCRL4	-15924
chr1	158263437	-	hg38	12	C1_Top	xxx	GTSP5384	T-CELLS	1	2	0.29806259314456035	CD1A	FALSE	+	FALSE	5167	FCRL4	-665356
chr1	160330887	-	hg38	296	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	COPA	TRUE	-	FALSE	0	SLAMF6	154141
chr1	160338129	-	hg38	7	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	COPA	TRUE	-	FALSE	0	SLAMF6	146899
chr1	189800636	-	hg38	148	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	BRINP3	FALSE	-	FALSE	297029	RGS1	-2775089
chr1	199491817	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LOC400800	FALSE	+	FALSE	98509	ZNF281	913128
chr1	21748585	-	hg38	96	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	USP48	TRUE	-	FALSE	0	HSPG2	73645
chr1	224258481	-	hg38	1328	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NVL	TRUE	-	FALSE	-0	TP53BP2	-412508
chr1	225715167	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ENAH	FALSE	-	FALSE	-62023	ENAH	-62023
chr1	229466780	-	hg38	6	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NUP133	TRUE	-	FALSE	-0	NUP133	-0
chr1	23304101	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	HNRNPR	FALSE	-	FALSE	585	E2F2	202325
chr1	240717780	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	RGS7	FALSE	-	FALSE	57732	FH	779775
chr1	32140093	-	hg38	482	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KPNA6	TRUE	+	FALSE	0	EIF3I	-81489
chr1	32167075	-	hg38	483	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KPNA6	TRUE	+	FALSE	-0	EIF3I	-54507
chr1	32261029	-	hg38	285	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LCK	TRUE	+	FALSE	0	LCK	0
chr1	36262790	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	THRAP3	TRUE	+	FALSE	0	THRAP3	0
chr1	43726714	-	hg38	314	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ST3GAL3,LOC101929592	TRUE	+,-	FALSE	-0	CDC20	363510
chr1	55137006	-	hg38	8	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	USP24	TRUE	-	FALSE	-0	USP24	-0
chr1	58667854	-	hg38	66	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	MYSM1	TRUE	-	TRUE	-0	TACSTD2	-90359
chr1	69296345	-	hg38	110	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LINC01707	FALSE	+	FALSE	111341	DIRAS3	-1244713
chr1	818869	-	hg38	64	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	FAM87B	TRUE	+	TRUE	-0	MIB2	-796544
chr1	8714540	-	hg38	162	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	RERE	TRUE	-	FALSE	0	RERE	0
chr1	121590392	+	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	EMBP1	FALSE	+	FALSE	18503	NOTCH2	-1520688
chr1	14311961	+	hg38	167	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KAZN-AS1	FALSE	-	FALSE	36992	PRDM2	486881
chr1	14941007	+	hg38	2	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KAZN	TRUE	+	FALSE	-0	CASP9	550392
chr1	149973327	+	hg38	155	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	OTUD7B	TRUE	-	FALSE	-0	APH1A	292070
chr1	150112342	+	hg38	307	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	VPS45	TRUE	+	FALSE	-0	APH1A	153055
chr1	153764612	+	hg38	318	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	INTS3	TRUE	+	FALSE	-0	S100A13	-130519
chr1	155800879	+	hg38	486	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	GON4L	TRUE	-	FALSE	-0	ARHGEF2	145958
chr1	158363469	+	hg38	335	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CD1E	FALSE	+	FALSE	5915	FCRL4	-765388
chr1	160319117	+	hg38	200	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	COPA	TRUE	-	FALSE	0	SLAMF6	165911
chr1	160439866	+	hg38	259	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	VANGL2	FALSE	+	FALSE	11187	SLAMF6	45162
chr1	160514269	+	hg38	135	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	SLAMF6	TRUE	-	FALSE	0	SLAMF6	0
chr1	160554895	+	hg38	2	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CD84	TRUE	-	FALSE	-0	SLAMF6	-31632
chr1	167921289	+	hg38	167	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	MPC2	TRUE	-	FALSE	-0	GPR161	158251
chr1	173049431	+	hg38	633	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	TNFSF18	TRUE	-	FALSE	0	TNFSF18	0
chr1	180452557	+	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ACBD6	TRUE	-	FALSE	0	ABL2	-1222872
chr1	181000806	+	hg38	21	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	STX6	TRUE	-	FALSE	0	ABL2	-1771121
chr1	198998804	+	hg38	335	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LINC01222	TRUE	-	FALSE	-0	ZNF281	1406141
chr1	199080064	+	hg38	6	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LINC01221	FALSE	+	FALSE	3328	ZNF281	1324881
chr1	207845334	+	hg38	63	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	MIR29B2CHG	FALSE	-	FALSE	-22630	CD46	49817
chr1	219182071	+	hg38	391	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LYPLAL1	TRUE	+	FALSE	0	TGFB2	737451
chr1	229035637	+	hg38	70	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LOC105373159	FALSE	-	FALSE	221253	NUP133	405658
chr1	233265874	+	hg38	3	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PCNX2	TRUE	-	FALSE	0	IRF2BP2	1338393
chr1	234389603	+	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	TARBP1	FALSE	-	FALSE	1708	IRF2BP2	214664
chr1	235317129	+	hg38	391	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ARID4B	TRUE	-	FALSE	0	RBM34	-155512
chr1	244447651	+	hg38	3	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ADSS	TRUE	-	FALSE	0	AKT3	-604066
chr1	246866039	+	hg38	12	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	AHCTF1	TRUE	-	FALSE	-0	SMYD3	-358696
chr1	28771410	+	hg38	111	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	YTHDF2	FALSE	+	FALSE	1634	PTPRU	-465104
chr1	29104686	+	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	EPB41	TRUE	+	FALSE	-0	PTPRU	-131828
chr1	29173585	+	hg38	377	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	SRSF4	TRUE	-	FALSE	0	PTPRU	-62929
chr1	40045340	+	hg38	131	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CAP1	TRUE	+	FALSE	0	RLF	-116027
chr1	40244064	+	hg38	298	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	RLF	FALSE	+	FALSE	3142	RLF	3142
chr1	5896671	+	hg38	308	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NPHP4	TRUE	-	FALSE	-0	CHD5	205114
chr1	85164752	+	hg38	6	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	SYDE2	TRUE	-	TRUE	-0	BCL10	101022
chr10	103187586	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NT5C2	TRUE	-	FALSE	0	SUFU	554128
chr10	112491325	-	hg38	452	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	VTI1A	TRUE	+	FALSE	0	VTI1A	0
chr10	114557469	-	hg38	113	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ABLIM1	TRUE	-	FALSE	-0	TCF7L2	1389790
chr10	124414484	-	hg38	11	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	OAT	TRUE	-	FALSE	0	EDRF1	-1305029
chr10	32260200	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	EPC1	FALSE	-	FALSE	7514	MAP3K8	1798366
chr10	32352794	-	hg38	23	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	EPC1,LOC102031319	TRUE	-,+	FALSE	0	MAP3K8	1890960
chr10	45879202	-	hg38	3	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PARGP1	TRUE	-	FALSE	-0	NCOA4	125884
chr10	49848316	-	hg38	27	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PARG	TRUE	-	FALSE	-0	ERCC6	-308777
chr10	61994774	-	hg38	200	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ARID5B	TRUE	+	FALSE	0	EGR2	817220
chr10	6567919	-	hg38	535	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PRKCQ	TRUE	-	FALSE	0	IL2RA	-505548
chr10	72228412	-	hg38	75	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ANAPC16	TRUE	+	FALSE	-0	PSAP	-377036
chr10	87867848	-	hg38	2	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PTEN	TRUE	+	FALSE	0	PTEN	0
chr10	88547856	-	hg38	22	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	RNLS	TRUE	-	FALSE	0	FAS	-442701
chr10	101402934	+	hg38	515	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	BTRC	TRUE	+	FALSE	0	BTRC	0
chr10	32950219	+	hg38	120	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ITGB1	TRUE	-	FALSE	0	MAP3K8	2488385
chr10	6532452	+	hg38	300	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PRKCQ	TRUE	-	FALSE	0	IL2RA	-470081
chr10	92640567	+	hg38	59	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KIF11	TRUE	+	FALSE	-0	HHEX	-49355
chr10	92987933	+	hg38	7	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	EXOC6	TRUE	+	FALSE	-0	HHEX	292281
chr10	96546170	+	hg38	37	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	TM9SF3	TRUE	-	FALSE	-0	FRAT1	-773093
chr10	98170606	+	hg38	413	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	R3HCC1L	TRUE	+	FALSE	0	LOXL4	77078
chr11	108281904	-	hg38	334	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ATM	TRUE	+	FALSE	0	ATM	0
chr11	118338720	-	hg38	336	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CD3D	FALSE	-	FALSE	352	KMT2A	-97768
chr11	131621615	-	hg38	308	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NTM	TRUE	+	FALSE	0	OPCML	793048
chr11	134601560	-	hg38	66	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LOC283177	FALSE	+	FALSE	95898	OPCML	-1068947
chr11	18366073	-	hg38	14	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	GTF2H1	TRUE	+	TRUE	-0	GTF2H1	-0
chr11	27501099	-	hg38	93	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LIN7C	TRUE	-	FALSE	0	DNAJC24	-3868729
chr11	33339079	-	hg38	767	C1_Top	xxx	GTSP5384	T-CELLS	1	2	0.29806259314456035	HIPK3	TRUE	+	FALSE	-0	LMO2	519495
chr11	336942	-	hg38	56	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	IFITM3	FALSE	-	FALSE	-16027	PGGHG	41253
chr11	3735348	-	hg38	272	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NUP98	TRUE	-	FALSE	-0	NUP98	-0
chr11	378426	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	B4GALNT4	TRUE	+	FALSE	-0	PGGHG	82737
chr11	3939393	-	hg38	37	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	STIM1	TRUE	+	FALSE	0	RHOG	-98409
chr11	59578367	-	hg38	6	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	OSBP	TRUE	-	FALSE	-0	CD6	-1393272
chr11	64281523	-	hg38	260	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	BAD	TRUE	-	FALSE	0	BAD	0
chr11	65274129	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	POLA2	TRUE	+	FALSE	0	FRMD8	-112439
chr11	65274457	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	POLA2	TRUE	+	FALSE	0	FRMD8	-112111
chr11	65623359	-	hg38	83	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PCNX3	TRUE	+	FALSE	0	SIPA1	-14746
chr11	66255044	-	hg38	190	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KLC2	FALSE	+	FALSE	-2248	CD248	59441
chr11	73002215	-	hg38	514	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	FCHSD2	TRUE	-	FALSE	0	PLEKHB1	-643961
chr11	74239261	-	hg38	4	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PPME1	TRUE	+	FALSE	-0	PLEKHB1	576441
chr11	93672704	-	hg38	94	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CEP295	TRUE	+	FALSE	0	MRE11	744594
chr11	112038870	+	hg38	2373	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	DLAT	TRUE	+	FALSE	0	SDHD	-47952
chr11	118440448	+	hg38	193	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KMT2A	TRUE	+	FALSE	0	KMT2A	0
chr11	11847466	+	hg38	323	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	USP47	TRUE	+	FALSE	0	MRVI1	-1153477
chr11	118748309	+	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	DDX6	TRUE	-	TRUE	-0	DDX6	-0
chr11	125659791	+	hg38	269	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CHEK1	TRUE	+	FALSE	-0	SPA17	964996
chr11	47482423	+	hg38	373	C1_Top	xxx	GTSP5384	T-CELLS	1	2	0.29806259314456035	CELF1	TRUE	-	FALSE	-0	SPI1	-103846
chr11	65769564	+	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	AP5B1	FALSE	-	FALSE	4332	KAT5	49957
chr11	66787256	+	hg38	31	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	C11orf80	TRUE	+	FALSE	0	BRMS1	-442144
chr11	67188602	+	hg38	173	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KDM2A	TRUE	+	FALSE	0	RAD9A	-203348
chr11	67235450	+	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KDM2A	TRUE	+	FALSE	-0	RAD9A	-156500
chr11	71807437	+	hg38	272	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ALG1L9P	TRUE	-	FALSE	0	NUMA1	195425
chr11	72982086	+	hg38	582	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	FCHSD2	TRUE	-	FALSE	-0	PLEKHB1	-664090
chr11	73566598	+	hg38	2	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	FAM168A	TRUE	-	FALSE	0	PLEKHB1	-79578
chr12	104583355	-	hg38	533	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CHST11	TRUE	+	FALSE	0	HSP90B1	635424
chr12	105130072	-	hg38	225	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	WASHC4	TRUE	+	FALSE	0	HSP90B1	1182141
chr12	120866220	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	SPPL3	TRUE	-	FALSE	0	SPPL3	0
chr12	121345216	-	hg38	38	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ANAPC5	TRUE	-	FALSE	0	CAMKK2	-46907
chr12	123832101	-	hg38	415	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	DNAH10	TRUE	+	FALSE	0	SBNO1	-466891
chr12	128713879	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	TMEM132C	FALSE	+	FALSE	5963	RAN	-2158113
chr12	132092082	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	EP400P1	TRUE	+	FALSE	0	EP400	11615
chr12	132092591	-	hg38	851	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	EP400P1	TRUE	+	FALSE	0	EP400	12124
chr12	24167247	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	SOX5	TRUE	-	FALSE	0	SOX5	0
chr12	25051085	-	hg38	354	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LOC645177	TRUE	+	FALSE	-0	LRMP	-1160
chr12	34057959	-	hg38	11	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ALG10	FALSE	+	FALSE	29656	PTHLH	-6085975
chr12	49055086	-	hg38	208	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KMT2D	TRUE	-	FALSE	0	KMT2D	0
chr12	54274348	-	hg38	41	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CBX5	TRUE	-	FALSE	0	HOXC11	297928
chr12	55723681	-	hg38	20	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	BLOC1S1-RDH5,RDH5	TRUE	+,+	FALSE	0	SARNP	28780
chr12	57273224	-	hg38	866	C1_Top	xxx	GTSP5384	T-CELLS	1	2	0.29806259314456035	R3HDM2	TRUE	-	FALSE	-0	STAT6	-161810
chr12	59922361	-	hg38	1	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	SLC16A7	FALSE	+	FALSE	132505	CDK4	-2169913
chr12	62618806	-	hg38	54	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	MIRLET7I	FALSE	+	FALSE	15036	USP15	209084
chr12	85064334	-	hg38	22	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	LRRIQ1	TRUE	+	FALSE	0	KITLG	3428457
chr12	94404419	-	hg38	238	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CEP83	TRUE	-	FALSE	0	SOCS2	827673
chr12	10252858	+	hg38	540	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KLRD1	TRUE	+	FALSE	0	KLRK1	119493
chr12	112089981	+	hg38	95	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NAA25	TRUE	-	FALSE	0	ALDH2	279995
chr12	122481889	+	hg38	4	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ZCCHC8	TRUE	-	FALSE	-0	DENR	-270930
chr12	122589052	+	hg38	262	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KNTC1	TRUE	+	FALSE	-0	DENR	-163767
chr12	124019440	+	hg38	23	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ZNF664-RFLNA	TRUE	+	FALSE	0	NCOR2	304969
chr12	128865907	+	hg38	142	C1_Top	xxx	GTSP5384	T-CELLS	1	2	0.29806259314456035	GLT1D1	TRUE	+	FALSE	0	RAN	-2006085
chr12	129467889	+	hg38	528	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	TMEM132D	TRUE	-	FALSE	-0	RAN	-1404103
chr12	25285693	+	hg38	80	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KRAS	FALSE	-	FALSE	-34761	KRAS	-34761
chr12	42421010	+	hg38	1335	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	PPHLN1	TRUE	+	FALSE	-0	ARID2	-3308697
chr12	45301893	+	hg38	9	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ANO6	TRUE	+	FALSE	0	ARID2	-427814
chr12	48662740	+	hg38	3	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	KANSL2	TRUE	-	FALSE	-0	CCNT1	25716
chr12	54275138	+	hg38	383	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CBX5	TRUE	-	FALSE	0	HOXC11	298718
chr12	54504248	+	hg38	8	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	NCKAP1L	TRUE	+	FALSE	0	PPP1R1A	74990
chr12	56140683	+	hg38	76	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ESYT1	TRUE	+	FALSE	-0	ERBB3	37175
chr12	6372949	+	hg38	109	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	SCNN1A	TRUE	-	FALSE	0	LTBR	-2417
chr12	6574787	+	hg38	422	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	CHD4	TRUE	-	FALSE	-0	NCAPD2	42820
chr12	6677017	+	hg38	246	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	ZNF384	TRUE	-	FALSE	-0	ZNF384	-0
chr12	68629774	+	hg38	125	C1_Top	xxx	GTSP5384	T-CELLS	1	1	0.14903129657228018	RAP1B	TRUE	+	FALSE	0	RAP1B	0
